ENTREZID,SYMBOL,GENENAME,T_20171006MN1_B06P1_Run1,T_20171006MN1_C05P1_Run1,T_20171006MN1_C06P1_Run1,T_20171006MN1_D07P1_Run1,T_20171006MN1_F04P1_Run1,T_20171006MN1_F05P1_Run1,T_20171006MN1_G05P1_Run1,T_20171006MN1_G06P1_Run1,T_20171006MN1_H04P1_Run1,T_20171006MN1_H05P1_Run1
55764,IFT122,intraflagellar transport 122,665.0882138,486.0449771,507.4393238,548.6774346,453.1918523,508.0040526,453.5799936,522.4161844,389.7742947,604.9707124
6010,RHO,rhodopsin,0,0,0,0,0.583258497,0,0,0,0,0
132243,H1FOO,H1 histone family member O oocyte specific,0,0,0,0,0,0,0,4.157157966,0,0
23129,PLXND1,plexin D1,1970.818156,756.0699644,194.3384644,1056.933885,616.5042316,4220.013531,2120.877487,1558.241378,3874.209404,536.9562536
23023,TMCC1,transmembrane and coiled-coil domain family 1,1057.670013,1467.665225,953.6980199,1006.033386,1063.863499,1045.840558,925.9288146,956.1463322,1075.188715,950.4125688
100507015,NA,NA,164.6542713,177.8988151,212.3327667,95.81270344,117.2349579,133.8198595,179.8679285,122.63616,225.0394984,178.9854179
100507032,TMCC1-AS1,TMCC1 antisense RNA 1 (head to head),20.85141427,12.70705822,25.19202317,31.43854332,22.16382289,9.375913722,14.07662049,42.26443932,47.06708464,5.369562536
7200,TRH,thyrotropin releasing hormone,0,39.70955695,0,5.988293965,0,10.22826952,0,4.157157966,10.29592477,0
442092,NA,NA,0,9.530293668,7.197720905,0,0,0,0,0,0,0
644974,ALG1L2,"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase like 2",23.00845712,4.765146834,0,10.47951444,17.49775492,25.57067379,4.692206831,11.08575458,5.88338558,5.369562536
729375,FAM86HP,"family with sequence similarity 86, member A pseudogene",74.05847137,39.70955695,17.99430226,54.64318243,75.24034614,23.01360641,23.46103415,86.60745763,45.59623825,32.21737521
646300,COL6A4P2,collagen type VI alpha 4 pseudogene 2,5.033099996,4.765146834,0,8.233904202,2.916292486,5.114134758,0,2.771438644,10.29592477,59.06518789
256076,COL6A5,collagen type VI alpha 5 chain,50.33099996,3.176764556,3.598860452,8.233904202,0,15.34240427,12.51255155,1.385719322,55.89216301,3.579708357
131873,COL6A6,collagen type VI alpha 6 chain,12.94225713,3.176764556,21.59316271,17.21634515,11.66516994,5.114134758,0,2.771438644,14.70846395,12.52897925
30849,PIK3R4,phosphoinositide-3-kinase regulatory subunit 4,1409.267999,1272.294205,1819.223959,1295.717107,1556.133671,1439.628934,1318.510119,1346.226321,1153.143574,1437.252905
27032,ATP2C1,ATPase secretory pathway Ca2+ transporting 1,5170.431724,8805.99135,3893.96701,3009.117718,3763.767083,2965.345804,4207.345458,2923.17491,3900.68464,2949.679686
100507107,NA,NA,9.347185707,9.530293668,17.99430226,18.71341864,16.33123792,9.375913722,14.07662049,15.24291254,13.23761756,14.31883343
28990,ASTE1,asteroid homolog 1,279.6965569,246.1992531,660.390893,434.1513125,443.8597164,381.0030394,414.47827,388.6942698,263.2815047,506.5287325
79858,NEK11,NIMA related kinase 11,228.6465427,330.3835138,219.5304876,158.6897901,207.640025,156.8334659,212.7133763,92.84319458,145.6137931,137.8187718
152195,NUDT16P1,nudix hydrolase 16 pseudogene 1,360.9451711,300.2042506,876.3225202,425.1688715,547.6797289,136.3769269,370.6843396,378.3013749,305.9360502,723.1010882
131870,NUDT16,nudix hydrolase 16,1906.10687,2028.364169,2722.537932,1822.686976,2575.669524,1408.944126,2045.802178,1940.69991,1592.926646,2702.67981
11222,MRPL3,mitochondrial ribosomal protein L3,1612.030027,1574.086838,1103.050729,1487.342514,1534.553106,1457.528406,1629.759839,1629.605923,1525.267712,1183.093612
677836,SNORA58,"small nucleolar RNA, H/ACA box 58",0,0,0,5.988293965,2.916292486,0.852355793,0,0.692859661,1.470846395,12.52897925
100507134,NA,NA,2.157042855,0,0,0.748536746,0.583258497,0,0,0,0,0
131034,CPNE4,copine 4,2.876057141,0,0,1.497073491,5.832584972,0,6.256275774,0,8.82507837,0
55,ACPP,"acid phosphatase, prostate",1116.629185,2582.709584,160.1492901,210.3388255,172.6445152,517.3799663,975.9790208,94.2289139,923.6915361,164.6665844
23317,DNAJC13,DnaJ heat shock protein family (Hsp40) member C13,3712.989768,3561.153067,5828.354503,3453.748544,4569.247067,3367.657738,3839.789256,2697.99552,3157.90721,4020.012485
84129,ACAD11,acyl-CoA dehydrogenase family member 11,409.1191282,306.5577797,212.3327667,523.2271852,278.7975617,576.192516,245.5588241,280.6081627,398.5993731,288.1665228
51554,ACKR4,atypical chemokine receptor 4,345.8458712,250.9643999,19.79373249,23.20463912,22.74708139,92.05442564,92.28006767,9.007175593,188.2683386,7.159416714
79876,UBA5,ubiquitin like modifier activating enzyme 5,1218.729213,1319.945673,1029.274089,1027.740952,996.7887717,1360.359846,1026.029227,929.1248054,1631.168652,660.4561919
27031,NPHP3,nephrocystin 3,676.5924423,547.9918859,1076.059275,682.665512,571.5933273,661.4280953,453.5799936,466.2945519,495.6752351,864.4995683
348808,NPHP3-AS1,NPHP3 antisense RNA 1,0,3.176764556,0,0,0,0,0,0.692859661,1.470846395,0
66000,TMEM108,transmembrane protein 108,17.25634284,1.588382278,0,27.69585959,6.415843469,57.96019392,14.07662049,15.24291254,8.82507837,17.89854179
8419,BFSP2,beaded filament structural protein 2,34.51268569,4.765146834,21.59316271,41.16952101,1.166516994,24.718318,12.51255155,5.542877288,111.784326,10.73912507
55573,CDV3,CDV3 homolog,11065.62985,16311.09761,6298.005792,9156.85001,5658.190682,12152.8889,10512.10737,8335.794582,15991.04201,5919.047769
11073,TOPBP1,DNA topoisomerase II binding protein 1,2001.73577,1856.818883,1574.501448,1688.698898,1773.68909,1851.316782,1629.759839,1546.462763,1575.276489,1367.448592
7018,TF,transferrin,15.81831427,0,19.79373249,36.67830054,13.41494544,23.01360641,0,8.314315932,47.06708464,0
100507182,NA,NA,0,0,0,0,0,0,0,0,0,0
58477,SRPRB,SRP receptor subunit beta,3338.383326,3345.133078,1016.678078,2551.013229,1886.841239,3307.140477,2449.331966,2707.002696,4574.332289,1288.695009
51560,RAB6B,"RAB6B, member RAS oncogene family",55.36409996,57.18176201,75.5760695,62.87708663,23.33033989,110.8062531,106.3566882,113.6289844,47.06708464,150.347751
80111,C3orf36,chromosome 3 open reading frame 36,24.44648569,36.5327924,46.78518588,19.46195539,31.49595885,54.55077075,51.61427514,42.26443932,33.82946709,28.63766686
6578,SLCO2A1,solute carrier organic anion transporter family member 2A1,1525.748313,2191.967544,2134.124248,828.6301774,2153.390372,3699.224141,3583.28195,2215.072336,2287.166144,2178.252535
100507210,LINC02000,long intergenic non-protein coding RNA 2000,2.157042855,6.353529112,30.59031385,20.95902888,18.66427191,3.409423172,10.9484826,4.157157966,2.94169279,50.115917
6259,RYK,receptor-like tyrosine kinase,1028.190428,1142.046858,1263.200019,1128.044876,1160.101151,1162.613302,957.2101935,1026.125158,838.3824452,1057.80382
51421,AMOTL2,angiomotin like 2,775.0973994,1323.122438,809.7436018,1347.366142,909.8832557,1436.219511,1241.870741,1642.077397,889.862069,669.4054628
100507224,NA,NA,0.719014285,0,0,0,0,1.704711586,0,0,0,0
25847,ANAPC13,anaphase promoting complex subunit 13,616.1952424,800.5446681,732.3681021,574.1276839,489.9371377,909.4636311,930.6210214,706.7168542,883.9786834,775.0068593
80254,CEP63,centrosomal protein 63,626.2614424,594.054972,843.9327761,658.7123362,670.7472718,761.1537231,575.5773712,653.3666603,647.1724138,699.8329838
339855,KY,kyphoscoliosis peptidase,35.23169997,1.588382278,3.598860452,15.71927166,17.49775492,8.523557929,34.40951676,0,16.17931035,10.73912507
2047,EPHB1,EPH receptor B1,40.26479997,225.5502835,0,3.742683728,2.333033989,83.53086771,42.22986148,10.39289492,252.9855799,3.579708357
5523,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha,596.7818567,864.0799593,2062.147039,1179.693911,1885.674722,596.6490551,473.9128899,984.5535783,248.5730408,1521.376052
55167,MSL2,MSL complex subunit 2,1637.195527,1512.139929,1612.289483,1771.03794,1482.6431,2193.111455,1456.148186,1500.041166,1831.203762,1575.071677
5096,PCCB,propionyl-CoA carboxylase subunit beta,1852.180799,2042.65961,2087.339062,1809.961851,1861.177865,1542.763985,1792.423009,2037.700263,1387.008151,1825.651262
10274,STAG1,stromal antigen 1,2914.883912,3227.592789,4403.205764,3243.409719,3371.234114,3128.14576,2597.918515,2873.289014,2801.962383,3089.288312
100131035,NA,NA,7.909157137,1.588382278,0,10.47951444,0.583258497,20.45653903,0,2.771438644,0,0
80723,SLC35G2,solute carrier family 35 member G2,61.83522852,28.590881,7.197720905,35.92976379,36.74528532,147.4575522,14.07662049,30.48582508,101.4884013,17.89854179
100507239,NA,NA,48.1739571,44.47470379,61.18062769,54.64318243,33.24573434,62.22197288,21.89696521,69.2859661,58.8338558,37.58693775
4690,NCK1,NCK adaptor protein 1,1171.993285,1694.803891,1678.868401,1393.026884,1083.694288,1449.857204,1198.076811,1296.340426,904.5705329,1388.926843
53833,IL20RB,interleukin 20 receptor subunit beta,35.23169997,69.88882023,17.99430226,21.70756562,44.32764579,39.20836648,39.10172359,27.02152678,29.4169279,37.58693775
8403,SOX14,SRY-box 14,3.595071426,0,0,0,0,0,12.51255155,1.385719322,0,0
100507274,LINC01210,long intergenic non-protein coding RNA 1210,0,0,0,0,0,0,0,0,0,0
51208,CLDN18,claudin 18,51.05001425,55.59337973,10.79658136,9.730977693,9.332135955,23.01360641,18.76882732,1.385719322,72.07147336,5.369562536
199221,DZIP1L,DAZ interacting zinc finger protein 1 like,46.01691425,33.35602784,0,102.5495342,36.16202683,159.3905333,68.81903352,76.90742237,54.42131662,3.579708357
51146,A4GNT,"alpha-1,4-N-acetylglucosaminyltransferase",0.719014285,0,0,0,0,0,0,0,0,0
51163,DBR1,debranching RNA lariats 1,423.499414,385.9768936,390.4763591,410.9466734,461.9407298,467.0909745,484.8613725,475.9945871,469.2,447.4635446
25852,ARMC8,armadillo repeat containing 8,1049.041842,1192.875091,1331.578367,1175.202691,1462.812311,1193.29811,1047.926192,1057.996702,1191.38558,1252.897925
347736,NME9,NME/NM23 family member 9,25.88451427,15.88382278,35.98860452,10.47951444,22.74708139,12.78533689,25.0251031,8.314315932,20.59184953,35.79708357
22808,MRAS,muscle RAS oncogene homolog,153.1500427,47.65146834,34.1891743,92.07001972,71.15753666,293.2103928,211.1493074,135.8004936,392.7159875,12.52897925
83850,ESYT3,extended synaptotagmin 3,21.57042855,14.2954405,25.19202317,26.94732284,19.24753041,7.671202136,12.51255155,33.25726373,10.29592477,30.42752104
80321,CEP70,centrosomal protein 70,1019.562256,741.7745238,1196.6211,1198.40733,1300.08319,757.7442999,513.0146135,808.5672244,629.5222571,979.0502357
55179,FAIM,Fas apoptotic inhibitory molecule,299.8289569,230.3154303,152.9515692,197.6137009,207.640025,188.3706302,178.3038596,171.8291959,210.3310345,168.2462928
256374,PPIAP72,peptidylprolyl isomerase A pseudogene 72,3.595071426,11.11867595,7.197720905,10.47951444,4.666067978,0.852355793,12.51255155,1.385719322,1.470846395,7.159416714
5291,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",1432.99547,2095.076225,2224.09576,1299.45979,2016.907883,890.7118036,1845.601353,1247.14739,1313.465831,1548.223864
668,FOXL2,forkhead box L2,0,0,0,0,0,0,0,2.771438644,4.412539185,0
401089,FOXL2NB,FOXL2 neighbor,0,0,0,1.497073491,0,0,0,0,0,1.789854179
729627,PRR23A,proline rich 23A,0,0,0,0,0,0,0,0,0,1.789854179
389151,PRR23B,proline rich 23B,0,0,0,0,0,0,0,0,0,0
389152,PRR23C,proline rich 23C,0,0,0,0,0,0,0,0,0,0
60467,BPESC1,"blepharophimosis, epicanthus inversus and ptosis candidate 1",4.314085711,0,0,2.994146983,0,0,0,0,0,0
140464,PISRT1,PISRT1 lncRNA,0,0,0,0,0,0,0,0,0,0
56945,MRPS22,mitochondrial ribosomal protein S22,921.7763136,1115.044359,1275.79603,1023.998268,1255.755545,847.2416582,1182.436121,1208.347249,988.4087775,1098.970466
9276,COPB2,coatomer protein complex subunit beta 2,8820.86725,11477.65034,7703.360798,6718.117292,7424.88067,6627.918646,8505.406915,6143.586614,8582.388715,6139.199833
100507291,LOC100507291,uncharacterized LOC100507291,66.86832852,38.12117467,68.3783486,73.35660107,34.99550983,40.06072227,26.58917204,42.26443932,51.47962383,89.49270893
5948,RBP2,retinol binding protein 2,15.81831427,0,100.7680927,22.45610237,39.07831931,5.114134758,35.9735857,27.02152678,0,146.7680426
5947,RBP1,retinol binding protein 1,57.52114281,58.77014429,0,134.7366142,79.32315562,211.3842366,107.9207571,158.6648624,35.30031348,30.42752104
349565,NMNAT3,nicotinamide nucleotide adenylyltransferase 3,78.37255708,33.35602784,140.3555576,156.4441798,183.1431681,51.99370337,90.71599873,171.8291959,38.24200627,191.5143971
64084,CLSTN2,calsyntenin 2,0,15.88382278,3.598860452,107.0407546,60.65888371,34.09423172,3.128137887,134.4147742,2.94169279,80.54343804
100507335,NA,NA,0,0,0,1.497073491,0,0,0,0,0,0
287015,TRIM42,tripartite motif containing 42,0,0,0,0,0,0,0,0,0,0
55186,SLC25A36,solute carrier family 25 member 36,920.338285,859.3148124,1320.781786,1439.436162,1168.26677,1180.512773,680.3699904,1145.29702,863.3868339,1233.209529
92369,SPSB4,splA/ryanodine receptor domain and SOCS box containing 4,4.314085711,0,0,1.497073491,0,6.818846344,0,1.385719322,5.88338558,0
92370,PXYLP1,2-phosphoxylose phosphatase 1,321.3993855,160.4266101,140.3555576,262.7363977,288.1296976,269.3444306,192.3804801,358.9013044,151.4971787,148.5578968
253461,ZBTB38,zinc finger and BTB domain containing 38,8441.946722,7995.916388,8786.617795,8790.815541,7301.229868,8919.051017,5375.704959,6380.544618,10832.7837,6967.902317
5922,RASA2,RAS p21 protein activator 2,883.6685564,1005.445982,1086.855857,1070.407546,894.7185347,1305.809075,986.9275034,1072.546755,1538.505329,816.1735054
646730,LOC646730,uncharacterized LOC646730,0,0,0,2.994146983,1.166516994,0,0,0,0,1.789854179
9616,RNF7,ring finger protein 7,1345.275728,1825.051237,2335.660434,1226.103189,1447.064332,1132.780849,1438.943428,1317.126216,1286.990596,1555.383281
131890,GRK7,G protein-coupled receptor kinase 7,0,3.176764556,0,2.994146983,0,1.704711586,6.256275774,1.385719322,2.94169279,0
483,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,2640.220455,5009.757705,7514.420625,3445.51464,5062.100497,2680.658969,3331.46685,3444.205375,5673.054546,4961.475783
100507375,NA,NA,7.190142851,0,0,0.748536746,3.499550983,0.852355793,9.384413661,3.464298305,7.354231975,3.579708357
7029,TFDP2,transcription factor Dp-2,1445.937727,835.4890783,2724.337362,1751.575985,1824.432579,1392.749366,1097.976398,1348.99776,1039.888401,2011.796097
256356,GK5,glycerol kinase 5,2000.297741,2268.209893,4653.326565,2336.183183,3526.380874,1349.27922,2622.943618,1973.957174,1892.97931,3375.664981
54464,XRN1,5'-3' exoribonuclease 1,5570.203667,6972.998201,7159.93287,4512.92804,4330.694342,5992.91358,5899.668055,3612.570273,8042.588088,5118.982951
545,ATR,ATR serine/threonine kinase,2006.049856,1535.965663,1507.92253,1628.815959,1739.860097,1922.914669,1886.267146,1871.413944,1748.836364,1560.752844
5357,PLS1,plastin 1,13939.52995,40438.62442,27417.91836,15389.16695,22723.75105,8013.849165,20727.04164,13769.20004,10885.73417,16081.83979
7220,TRPC1,transient receptor potential cation channel subfamily C member 1,80.52959994,12.70705822,19.79373249,125.0056365,48.99371377,204.5653903,28.15324098,96.30749288,26.47523511,21.47825014
26577,PCOLCE2,procollagen C-endopeptidase enhancer 2,13.66127142,6.353529112,0,54.64318243,34.41225134,0,0,31.17868475,5.88338558,7.159416714
100507389,LOC100507389,uncharacterized LOC100507389,0,0,0,0,0,0,0,2.078578983,2.94169279,0
344838,PAQR9,progestin and adipoQ receptor family member 9,0,0,0,2.245610237,1.749775492,1.704711586,0,0.692859661,0,0
100289361,LOC100289361,uncharacterized LOC100289361,16.53732856,12.70705822,25.19202317,38.92391077,18.08101341,21.30889482,28.15324098,36.02870237,25.00438872,12.52897925
23350,U2SURP,U2 snRNP associated SURP domain containing,3239.878369,2760.608399,2632.566421,3211.222639,2910.459901,2832.3783,3164.111473,3219.718845,3040.239499,2897.773915
9435,CHST2,carbohydrate sulfotransferase 2,1614.906084,833.900696,64.77948814,377.2625198,144.6481073,2656.793007,552.1163371,543.2019742,5774.542947,155.7173135
285195,SLC9A9,solute carrier family 9 member A9,436.4416711,165.1917569,70.17777882,313.6368964,181.9766511,536.1317938,179.8679285,294.4653559,319.1736677,127.0796467
205428,DIPK2A,divergent protein kinase domain 2A,887.9826422,1388.246111,1020.276938,1523.272277,1026.534955,1521.45509,1083.899778,1340.683444,1459.079624,1004.108194
5352,PLOD2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",2440.334484,11444.29431,11019.71071,3460.485375,3792.930007,1849.612071,3747.509189,3257.826126,1060.480251,5433.997286
57088,PLSCR4,phospholipid scramblase 4,657.8980709,1836.169913,2054.949318,1056.185348,985.7068603,827.6374749,1190.256466,622.8808352,475.0833856,1186.67332
440981,NA,NA,2.157042855,3.176764556,0,3.742683728,1.166516994,0,0,0,0,0
57047,PLSCR2,phospholipid scramblase 2,2.876057141,15.88382278,5.398290679,11.97658793,20.4140474,5.114134758,0,12.4714739,4.412539185,17.89854179
5359,PLSCR1,phospholipid scramblase 1,3546.897469,8412.072545,3179.59321,2834.708656,3517.048738,2992.621189,5450.780268,3044.42535,6979.166144,3169.83175
389158,PLSCR5,phospholipid scramblase family member 5,0,0,0,0,0,0,0,0,0,0
84107,ZIC4,Zic family member 4,0,0,0,1.497073491,0,0,0,0,0,5.369562536
7545,ZIC1,Zic family member 1,0,0,3.598860452,1.497073491,2.333033989,0,0,1.385719322,0,3.579708357
440982,LOC440982,uncharacterized LOC440982,0,0,0,0,0,0,0,0,0,0
100507447,NA,NA,0,0,1.799430226,0,0,0,0,0,0,0
100507461,LINC02032,long intergenic non-protein coding RNA 2032,0,0,0,0,0,0,0,0,0,0
185,AGTR1,angiotensin II receptor type 1,2.876057141,6.353529112,28.79088362,21.70756562,15.16472093,22.16125062,0,22.17150915,8.82507837,14.31883343
1360,CPB1,carboxypeptidase B1,20.13239998,6.353529112,39.58746498,232.7949279,24.49685688,10.22826952,9.384413661,115.0147037,52.95047022,78.75358386
1359,CPA3,carboxypeptidase A3,618.3522852,1556.614632,1309.985205,2140.066556,625.253109,346.0564519,2433.691276,1949.707086,10670.9906,4963.265637
2992,GYG1,glycogenin 1,571.6163567,833.900696,439.0609752,551.6715815,425.1954445,766.2678579,550.5522681,532.8090793,964.8752351,388.3983568
6596,HLTF,helicase like transcription factor,968.5122421,770.3654049,485.8461611,880.2792129,697.5771627,1010.89397,581.833647,783.6242766,958.9918496,660.4561919
84343,HPS3,"HPS3, biogenesis of lysosomal organelles complex 2 subunit 1",1186.37357,846.6077542,635.1988699,685.659659,674.2468228,1100.391329,746.0608861,673.4595905,928.1040753,622.8692542
1356,CP,ceruloplasmin,539.2607139,9.530293668,44.98575566,991.811188,453.1918523,1290.466671,46.92206831,569.5306413,44.12539185,136.0289176
116441,TM4SF18,transmembrane 4 L six family member 18,187.6627284,42.88632151,10.79658136,55.39171918,69.99101967,793.5432432,276.840203,173.2149153,210.3310345,64.43475043
4071,TM4SF1,transmembrane 4 L six family member 1,3409.56574,11018.60786,1187.623949,1759.061352,1165.350477,4371.732862,2855.989891,4457.859059,2993.172414,1829.230971
7104,TM4SF4,transmembrane 4 L six family member 4,53.2070571,0,10.79658136,44.16366799,23.33033989,28.98009696,15.64068944,17.32149153,50.00877743,0
25937,WWTR1,WW domain containing transcription regulator 1,558.6740996,292.2623392,122.3612554,425.9174083,249.0513783,1805.289569,609.986888,660.2952569,516.2670847,123.4999383
51122,COMMD2,COMM domain containing 2,688.8156852,960.9712782,608.2074165,550.9230448,628.1694015,756.0395883,678.8059215,622.1879756,764.8401254,617.4996916
389161,ANKUB1,ankyrin repeat and ubiquitin domain containing 1,0,0,0,0,0.583258497,0,0,0,0,0
11342,RNF13,ring finger protein 13,1445.937727,1637.622129,1740.049029,1503.810322,1357.242523,1730.28226,1409.226118,1488.262552,2757.836991,1650.245553
5217,PFN2,profilin 2,362.3831997,576.5827669,370.6826266,719.3438126,723.823795,317.9287108,115.7411018,632.5808705,127.9636364,429.5650029
646903,LOC646903,uncharacterized LOC646903,5.752114281,6.353529112,3.598860452,12.72512468,6.999101967,5.114134758,1.564068944,21.47864949,2.94169279,0
653659,TMEM183B,transmembrane protein 183B,1701.906813,1917.17741,1954.181226,1765.049646,1899.089667,1552.992255,1711.091424,1574.870009,1260.515361,1635.926719
9819,TSC22D2,TSC22 domain family member 2,1542.285642,1890.174911,2868.291781,3661.84176,2470.099736,2417.281029,1901.907835,4690.659905,2572.510345,2738.476893
27230,SERP1,stress associated endoplasmic reticulum protein 1,8802.172879,9865.442329,6289.008641,9400.872989,5900.242958,8061.58109,7654.55341,8837.424976,12978.74859,5378.511807
83939,EIF2A,eukaryotic translation initiation factor 2A,3306.746697,3202.178673,2456.222259,3570.520277,2806.05663,3638.70688,2660.481273,3309.790601,3237.332915,2201.52064
51714,SELENOT,selenoprotein T,2167.109055,3151.35044,2835.902037,2461.18882,2012.241815,2967.902871,2339.84714,2034.235965,3816.846395,1750.477387
131831,ERICH6,glutamate rich 6,2.157042855,3.176764556,1.799430226,14.22219817,3.499550983,21.30889482,1.564068944,8.314315932,16.17931035,3.579708357
6478,SIAH2,siah E3 ubiquitin protein ligase 2,1553.78987,1386.657729,1498.925378,1791.996969,1278.502626,2193.963811,1198.076811,1940.007051,2125.373041,1267.216758
646951,MINDY4B,MINDY family member 4B,0,0,0,0,3.499550983,0,0,1.385719322,2.94169279,0
7401,CLRN1,clarin 1,0.719014285,0,0,0,0,0.852355793,0,0,0,0
116933,CLRN1-AS1,CLRN1 antisense RNA 1,0,0,0,0,0,0,0,0,0,0
116931,MED12L,mediator complex subunit 12 like,97.06692849,27.00249873,14.39544181,42.6665945,11.66516994,39.20836648,17.20475838,25.63580746,141.2012539,0
29909,GPR171,G protein-coupled receptor 171,89.87678564,362.1511594,64.77948814,265.7305447,67.65798568,438.1108776,240.8666173,139.9576515,219.1561129,164.6665844
9934,P2RY14,purinergic receptor P2Y14,113.6042571,87.36102529,28.79088362,38.92391077,20.4140474,808.8856475,284.6605477,173.2149153,591.2802508,132.4492092
53836,GPR87,G protein-coupled receptor 87,4.314085711,0,0,0,1.166516994,3.409423172,3.128137887,0,0,0
53829,P2RY13,purinergic receptor P2Y13,92.75284278,179.4871974,25.19202317,41.91805776,13.41494544,47.7319244,420.7345458,60.27879051,252.9855799,41.16664611
64805,P2RY12,purinergic receptor P2Y12,56.80212853,15.88382278,14.39544181,9.730977693,0.583258497,30.68480855,18.76882732,5.542877288,0,1.789854179
285313,IGSF10,immunoglobulin superfamily member 10,27.32254284,12.70705822,0,32.93561681,12.24842844,13.63769269,12.51255155,5.542877288,4.412539185,12.52897925
344752,AADACL2,arylacetamide deacetylase like 2,0,0,0,0,0,0,0,0,0,0
201651,AADACP1,arylacetamide deacetylase pseudogene 1,66.14931423,55.59337973,120.5618252,56.14025592,37.91180232,15.34240427,56.30648197,52.65733424,17.65015674,80.54343804
13,AADAC,arylacetamide deacetylase,12.94225713,15.88382278,7.197720905,1.497073491,2.333033989,3.409423172,9.384413661,1.385719322,55.89216301,19.68839596
56670,SUCNR1,succinate receptor 1,38.10775711,95.30293668,0,16.4678084,1.166516994,25.57067379,81.33158506,1.385719322,376.5366771,0
401093,MBNL1-AS1,MBNL1 antisense RNA 1,138.769757,123.8938177,278.9116851,259.7422507,243.8020518,236.9549104,147.0224807,322.1797424,119.138558,309.6447729
4154,MBNL1,muscleblind like splicing regulator 1,8457.765036,7273.202451,10226.16198,9420.334944,7662.266878,12080.43865,8186.336851,8695.388746,10303.279,7923.684449
645843,TMEM14EP,"transmembrane protein 14E, pseudogene",79.09157137,52.41661518,343.6911732,94.31562995,184.8929436,132.9675037,98.53634344,125.4075986,47.06708464,248.7897308
5028,P2RY1,purinergic receptor P2Y1,456.5740711,528.9312986,1542.111704,553.168655,834.059651,298.3245275,475.4769588,749.6741532,136.7887147,1585.810802
5912,RAP2B,"RAP2B, member of RAS oncogene family",2585.575369,3181.529703,6159.449664,3824.274234,3696.109097,2372.958528,2407.102104,5433.405462,2488.6721,3492.005502
152118,C3orf79,chromosome 3 open reading frame 79,0,0,0,0,0,0,0,0,0,0
100507524,ARHGEF26-AS1,ARHGEF26 antisense RNA 1,0,0,0,0,1.749775492,5.114134758,0,5.542877288,1.470846395,0
26084,ARHGEF26,Rho guanine nucleotide exchange factor 26,161.7782142,85.77264301,143.9544181,199.1107743,181.9766511,281.2774117,134.5099291,302.7796719,101.4884013,134.2390634
170506,DHX36,DEAH-box helicase 36,1386.978556,1429.54405,1025.675229,1354.102973,1246.423409,1657.832017,1285.664672,1344.147742,1854.737304,819.7532138
344758,GPR149,G protein-coupled receptor 149,0,0,0,0,0,0,0,0,0,0
4311,MME,membrane metalloendopeptidase,276.1014855,142.954405,53.98290679,318.8766536,238.5527254,65.63139606,60.9986888,275.0652854,386.8326019,116.3405216
100507537,DWORF,DWARF open reading frame,0,0,0,0,0.583258497,0,0,0,0,14.31883343
23007,PLCH1,phospholipase C eta 1,1167.679199,737.009377,1081.457566,681.1684385,1133.27126,329.0093361,786.7266786,627.0379932,395.6576803,871.658985
100507556,NA,NA,10.78521428,0,14.39544181,0,3.499550983,0,0,6.235736949,1.470846395,1.789854179
285315,C3orf33,chromosome 3 open reading frame 33,66.86832852,114.363524,79.17492995,96.56124019,88.65529158,67.33610764,42.22986148,106.7003878,82.36739812,80.54343804
9197,SLC33A1,solute carrier family 33 member 1,1878.784327,2404.810769,1628.484355,1660.254502,1377.65657,1759.262357,1825.268457,1210.425828,2463.667712,1251.108071
8833,GMPS,guanine monophosphate synthase,1366.127142,1161.107445,748.5629741,1020.255584,1248.756443,1304.956719,1205.897155,1302.576163,960.462696,871.658985
7881,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,144.5218713,117.5402886,131.3584065,169.1693045,194.8083381,147.4575522,68.81903352,85.91459797,152.9680251,103.8115424
6747,SSR3,signal sequence receptor subunit 3,10024.49716,10262.5379,4725.303774,7651.542614,5383.475929,9812.319888,6692.651009,5909.400049,13898.02759,4057.599423
100287227,TIPARP-AS1,TIPARP antisense RNA 1,29.47958569,27.00249873,77.37549973,44.16366799,30.91270035,37.50365489,10.9484826,34.64298305,11.76677116,48.32606282
25976,TIPARP,TCDD inducible poly(ADP-ribose) polymerase,3326.879097,5556.161209,3985.737951,7367.847187,3092.436552,5192.551491,2698.018928,4570.795184,6149.608778,4206.15732
730091,LINC00886,long intergenic non-protein coding RNA 886,9.347185707,46.06308606,32.38974407,43.41513125,46.07742128,19.60418324,18.76882732,38.10728136,60.3047022,87.70285475
647033,PA2G4P4,proliferation-associated 2G4 pseudogene 4,1072.050299,1280.236116,759.3595555,939.4136158,1250.506218,1252.11066,1581.273702,1500.734026,1009.000627,943.2531521
389170,LEKR1,"leucine, glutamate and lysine rich 1",56.80212853,38.12117467,165.5475808,110.7834384,71.74079516,32.38952013,31.28137887,61.66450983,23.53354232,153.9274594
339894,LINC00880,long intergenic non-protein coding RNA 880,33.07465712,31.76764556,53.98290679,78.59635829,53.65978174,54.55077075,28.15324098,109.4718264,61.77554859,73.38402132
